pecha_id,start,end_exclusive
I0FCFA88F,20595,20849
I0FCFA88F,22708,22763
I0FCFA88F,26196,26236
I0FCFA88F,27008,27072
I0FCFA88F,29014,29036
I0FCFA88F,37910,37996
I0FCFA88F,42011,42059
I0FCFA88F,43010,43150
I0FCFA88F,43545,43607
I0FCFA88F,44694,44761
I0FCFA88F,46344,46396
I0FCFA88F,50431,50462
I0FCFA88F,50636,50769
I0FCFA88F,51121,51157
I0FCFA88F,53018,53046
I0FCFA88F,53973,54000
I0FCFA88F,54675,54705
I0FCFA88F,55142,55173
I0FCFA88F,55709,55748
I0FCFA88F,56848,56882
I0FCFA88F,57103,57391
I0FCFA88F,59112,59134
I0FCFA88F,61847,61874
I0FCFA88F,62972,63147
I0FCFA88F,64126,64164
I0FCFA88F,64943,64973
I0FCFA88F,67261,67287
I0FCFA88F,67545,67576
I0FCFA88F,67927,67978
I0FCFA88F,68400,68432
I0FCFA88F,70486,70527
I0FCFA88F,71937,71987
I0FCFA88F,72086,72103
I0FCFA88F,72432,72445
I0FCFA88F,73035,73063
I0FCFA88F,73438,73457
I0FCFA88F,73811,73847
I0FCFA88F,114779,114813
I0FCFA88F,122932,122963
I0FCFA88F,123052,123069
I0FCFA88F,123243,123299
I0FCFA88F,124752,125056
I0FCFA88F,135393,135584
I0FCFA88F,136977,137234
I0FCFA88F,138662,139551
I0FCFA88F,139961,140039
I0FCFA88F,140743,141148
I0FCFA88F,141377,141740
I0FCFA88F,141903,142230
I0FCFA88F,142382,142667
I0FCFA88F,143009,143673
I0FCFA88F,150162,150490
I0FCFA88F,150846,151461
I0FCFA88F,151463,151513
I0FCFA88F,152410,152451
I0FCFA88F,153408,153439
I0FCFA88F,153801,154330
I0FCFA88F,154522,154879
I0FCFA88F,155215,155672
I0FCFA88F,157242,159312
I0FCFA88F,159314,159543
I0FCFA88F,159869,160577
I0FCFA88F,161102,162359
I0FCFA88F,170939,171007
I0FCFA88F,171296,174467
I0FCFA88F,174627,175505
I0FCFA88F,175974,176277
I0FCFA88F,180098,180692
I0FCFA88F,180694,180796
I0FCFA88F,181461,181506
I0FCFA88F,183309,183346
I0FCFA88F,183833,183878
I0FCFA88F,190534,190587
I0FCFA88F,191486,191545
I0FCFA88F,192117,192169
I0FCFA88F,194208,194265
I0FCFA88F,197278,197520
I0FCFA88F,198169,198216
I0FCFA88F,199438,199486
I0FCFA88F,200154,200188
I0FCFA88F,200363,200391
I0FCFA88F,200810,200838
I0FCFA88F,201130,201259
I0FCFA88F,201557,201792
I0FCFA88F,203326,203374
I0FCFA88F,206340,206550
I0FCFA88F,206785,207155
I0FCFA88F,208207,208255
I0FCFA88F,208616,208660
I0FCFA88F,214067,214120
I0FCFA88F,215061,215109
I0FCFA88F,217604,217650
I0FCFA88F,218122,218166
I0FCFA88F,219829,219869
I0FCFA88F,222629,222677
I0FCFA88F,224596,224659
I0FCFA88F,225016,225055
I0FCFA88F,225626,225663
I0FCFA88F,227139,227179
I0FCFA88F,228358,228403
I0FCFA88F,228821,228856
I0FCFA88F,229949,229986
I0FCFA88F,232098,232137
I0FCFA88F,233951,233989
I0FCFA88F,235143,235180
I0FCFA88F,235644,235708
I0FCFA88F,236359,236412
I0FCFA88F,236891,236922
I10C4C4B5,3997,4265
I10C4C4B5,4410,4429
I10C4C4B5,4752,4784
I10C4C4B5,4878,4906
I10C4C4B5,5455,5721
I10C4C4B5,6051,6143
I10C4C4B5,7677,7937
I10C4C4B5,11338,11642
I10C4C4B5,15122,15206
I10C4C4B5,16064,16152
I10C4C4B5,19728,19820
I10C4C4B5,22574,22907
I10C4C4B5,23518,23608
I10C4C4B5,23965,24023
I10C4C4B5,26586,26765
I10C4C4B5,28881,28985
I10C4C4B5,30175,30327
I10C4C4B5,34129,34318
I10C4C4B5,35308,35450
I10C4C4B5,36127,36430
I10C4C4B5,42045,42192
I10C4C4B5,43252,43390
I10C4C4B5,47491,47611
I10C4C4B5,48925,49313
I10C4C4B5,49661,49728
I10C4C4B5,51053,51257
I10C4C4B5,52071,52667
I10C4C4B5,54476,54875
I10C4C4B5,58789,58862
I10C4C4B5,63236,63524
I10C4C4B5,63910,64000
I10C4C4B5,66723,66838
I10C4C4B5,73733,73809
I10C4C4B5,73994,74106
I10C4C4B5,76380,76729
I10C4C4B5,81728,82019
I10C4C4B5,83211,83270
I10C4C4B5,83361,83486
I10C4C4B5,85212,85332
I10C4C4B5,85832,86014
I10C4C4B5,91530,91884
I10C4C4B5,96627,96840
I10C4C4B5,104750,104914
I10C4C4B5,105948,106101
I10C4C4B5,108290,108480
I10C4C4B5,108646,108921
I10C4C4B5,109153,109242
I10C4C4B5,111853,111994
I10C4C4B5,112982,113068
I10C4C4B5,114616,114737
I10C4C4B5,114943,115037
I10C4C4B5,118438,118566
I10C4C4B5,118880,119309
I10C4C4B5,120982,121196
I10C4C4B5,123523,123572
I10C4C4B5,125924,125964
I10C4C4B5,127648,127842
I10C4C4B5,129233,129278
I10C4C4B5,134916,135109
I10C4C4B5,135515,135592
I10C4C4B5,137045,137097
I10C4C4B5,137405,137655
I10C4C4B5,140403,140496
I10C4C4B5,141000,141178
I10C4C4B5,146310,146396
I10C4C4B5,147725,148016
I10C4C4B5,148376,148469
I10C4C4B5,148903,149020
I10C4C4B5,151528,151588
I10C4C4B5,152258,152375
I10C4C4B5,153955,154160
I10C4C4B5,154454,154642
I10C4C4B5,154913,154969
I10C4C4B5,155148,155203
I10C4C4B5,155317,155384
I10C4C4B5,155893,155999
I10C4C4B5,157258,157419
I10C4C4B5,161649,161954
I10C4C4B5,162356,162411
I10C4C4B5,162836,162980
I10C4C4B5,165143,165280
I10C4C4B5,165606,165766
I10C4C4B5,165917,166148
I10C4C4B5,168086,168158
I10C4C4B5,168356,168412
I10C4C4B5,168585,168669
I10C4C4B5,170437,170624
I10C4C4B5,171503,171645
I10C4C4B5,175036,175258
I10C4C4B5,175830,176088
I10C4C4B5,181985,182022
I10C4C4B5,182428,182583
I10C4C4B5,183707,183760
I10C4C4B5,184210,184331
I10C4C4B5,185940,186139
I10C4C4B5,186532,186645
I10C4C4B5,187635,187780
I10C4C4B5,190713,190791
I10C4C4B5,191097,191244
I10C4C4B5,193358,193539
I10C4C4B5,195060,195205
I10C4C4B5,196909,197121
I10C4C4B5,197800,198030
I10C4C4B5,200177,200285
I10C4C4B5,202305,202411
I10C4C4B5,202659,202778
I10C4C4B5,204500,204624
I130B5D0F,40131,40312
I130B5D0F,40314,40342
I130B5D0F,41093,41113
I130B5D0F,43518,43545
I130B5D0F,45261,45324
I130B5D0F,56816,57137
I130B5D0F,57139,57173
I130B5D0F,57883,57942
I130B5D0F,59008,59104
I130B5D0F,60627,60674
I130B5D0F,67006,67332
I130B5D0F,67334,67360
I130B5D0F,68067,68110
I130B5D0F,68253,68273
I130B5D0F,69080,69118
I130B5D0F,69603,69626
I130B5D0F,70658,70676
I130B5D0F,71219,71267
I130B5D0F,71902,71934
I130B5D0F,72800,72822
I163178A0,254,550
I163178A0,605,626
I163178A0,763,1220
I163178A0,1686,1748
I163178A0,1962,2356
I163178A0,2969,3028
I163178A0,3211,3270
I163178A0,3302,3360
I163178A0,3516,3573
I163178A0,3860,3919
I163178A0,3986,4045
I163178A0,4184,4248
I163178A0,4596,4735
I163178A0,4982,5037
I163178A0,5161,5217
I163178A0,5317,5377
I163178A0,5644,5682
I163178A0,5978,6105
I163178A0,6694,6755
I163178A0,6813,6834
I1637B774,1388,1462
I1637B774,2336,2534
I1637B774,5884,6313
I1637B774,13100,13643
I1637B774,15423,15518
I1637B774,20047,20088
I1637B774,20828,20884
I1637B774,21746,21819
I1637B774,22689,22728
I1637B774,24681,24870
I1637B774,25444,25527
I19A08A51,300,514
I19A08A51,516,799
I19A08A51,801,834
I19A08A51,897,1065
I19A08A51,1089,1135
I19A08A51,1185,1225
I19A08A51,2508,2652
I19A08A51,3412,3521
I19A08A51,4623,4752
I19A08A51,5720,5848
I19A08A51,6444,6577
I19A08A51,7219,7338
I19A08A51,7952,8093
I19A08A51,8735,8870
I19A08A51,9490,9634
I19A08A51,10353,10462
I19A08A51,12689,13196
I19A08A51,14038,14062
I19A08A51,14237,14323
I1DCBD5CC,140,175
I1DCBD5CC,177,221
I1DCBD5CC,223,244
I1DCBD5CC,246,294
I1DCBD5CC,296,343
I1DCBD5CC,345,369
I1DCBD5CC,371,404
I1DCBD5CC,406,438
I1DCBD5CC,440,490
I1DCBD5CC,492,538
I1DCBD5CC,540,599
I1DCBD5CC,601,634
I1DCBD5CC,636,695
I1DCBD5CC,697,724
I1DCBD5CC,726,767
I1DCBD5CC,769,799
I1DCBD5CC,801,837
I1DCBD5CC,839,874
I1DCBD5CC,876,895
I1DCBD5CC,897,909
I1DCBD5CC,911,939
I1DCBD5CC,941,973
I1DCBD5CC,975,991
I1DCBD5CC,993,1054
I1DCBD5CC,1056,1084
I1DCBD5CC,1086,1115
I1DCBD5CC,1117,1148
I1DCBD5CC,9220,9260
I1DCBD5CC,12020,12110
I1DCBD5CC,15283,15364
I1DCBD5CC,16411,16436
I1DCBD5CC,21721,21764
I1DCBD5CC,24221,24265
I1DCBD5CC,29934,30082
I1DCBD5CC,58471,58584
I1DCBD5CC,65518,65784
I1DCBD5CC,79730,79781
I1DCBD5CC,86383,86510
I1DCBD5CC,89879,89911
I1DCBD5CC,91606,91654
I1DCBD5CC,97817,97895
I1DCBD5CC,108021,108080
I1DCBD5CC,111660,111693
I1DCBD5CC,118759,118997
I1DCBD5CC,123562,123618
I1DCBD5CC,136549,136571
I1DCBD5CC,139404,139439
I1DCBD5CC,141777,141818
I1DCBD5CC,143347,143372
I1DCBD5CC,145084,145237
I1DCBD5CC,148613,148656
I1DCBD5CC,149533,149565
I2133CA39,298,365
I2133CA39,367,422
I2133CA39,424,454
I2133CA39,456,492
I2133CA39,493,549
I2133CA39,551,585
I2133CA39,587,613
I2133CA39,615,646
I2133CA39,648,691
I2133CA39,693,720
I2133CA39,722,759
I2133CA39,761,799
I2133CA39,801,858
I2133CA39,860,883
I2133CA39,885,905
I2133CA39,907,975
I2133CA39,977,1004
I2133CA39,1006,1048
I2133CA39,1050,1066
I2133CA39,1068,1105
I2133CA39,1107,1149
I2133CA39,1151,1170
I2133CA39,1172,1193
I2133CA39,1194,1214
I2133CA39,1216,1232
I2133CA39,1234,1251
I2133CA39,1253,1272
I2133CA39,1274,1288
I2133CA39,1290,1322
I2133CA39,1324,1358
I2133CA39,1360,1395
I2133CA39,1397,1426
I2133CA39,1428,1466
I2133CA39,1468,1505
I2133CA39,1507,1533
I2133CA39,1535,1557
I2133CA39,1559,1586
I2133CA39,1588,1646
I2133CA39,1648,1684
I2133CA39,1686,1722
I2133CA39,1724,1746
I2133CA39,1748,1760
I2133CA39,1762,1777
I2133CA39,1779,1796
I2133CA39,1798,1870
I2133CA39,1872,1929
I2133CA39,1931,1958
I2133CA39,1960,1995
I2133CA39,1997,2021
I2133CA39,2023,2049
I2133CA39,2051,2067
I2133CA39,2069,2087
I2133CA39,2088,2105
I2133CA39,2107,2128
I2133CA39,2130,2147
I2133CA39,2149,2176
I2133CA39,2178,2192
I2133CA39,2194,2201
I2133CA39,2203,2216
I2133CA39,2218,2232
I2133CA39,2234,2259
I2133CA39,2261,2286
I2133CA39,2288,2308
I2133CA39,2310,2352
I2133CA39,2354,2368
I2133CA39,2369,2378
I2133CA39,2379,2389
I2133CA39,2391,2404
I2133CA39,2406,2429
I2133CA39,2431,2466
I2133CA39,2468,2536
I2133CA39,2538,2585
I2133CA39,2587,2613
I2133CA39,2615,2641
I2133CA39,2643,2668
I2133CA39,2670,2701
I2133CA39,2703,2734
I2133CA39,2736,2762
I2133CA39,2763,2779
I2133CA39,2781,2819
I2133CA39,2821,2853
I2133CA39,2855,2893
I2133CA39,2895,2950
I2133CA39,2952,2986
I2133CA39,2988,3027
I2133CA39,3029,3050
I2133CA39,3052,3078
I2133CA39,3080,3095
I2133CA39,3097,3122
I2133CA39,3124,3149
I2133CA39,3151,3180
I2133CA39,3182,3223
I2133CA39,3225,3254
I2133CA39,3256,3288
I2133CA39,3290,3331
I2133CA39,3333,3355
I2133CA39,3357,3378
I2133CA39,3380,3397
I2133CA39,3399,3414
I2133CA39,3416,3434
I2133CA39,3436,3501
I2133CA39,3503,3528
I2133CA39,3530,3558
I2133CA39,3560,3610
I2133CA39,3612,3663
I2133CA39,3665,3680
I2133CA39,3682,3696
I2133CA39,3698,3720
I2133CA39,3722,3746
I2133CA39,3748,3775
I2133CA39,3777,3806
I2133CA39,3808,3832
I2133CA39,3834,3861
I2133CA39,3863,3878
I2133CA39,3880,3901
I2133CA39,3903,3931
I2133CA39,3933,3951
I2133CA39,3953,3974
I2133CA39,3975,4003
I2133CA39,4004,4044
I2133CA39,4046,4082
I2133CA39,4084,4100
I2133CA39,4102,4149
I2133CA39,4151,4163
I2133CA39,4165,4201
I2133CA39,4203,4231
I2133CA39,4233,4260
I2133CA39,4262,4289
I2133CA39,4291,4319
I2133CA39,4321,4358
I2133CA39,4360,4388
I2133CA39,4390,4412
I2133CA39,4414,4425
I2133CA39,4427,4440
I2133CA39,4442,4453
I2133CA39,4455,4476
I2133CA39,4478,4490
I2133CA39,4492,4532
I2133CA39,4534,4554
I2133CA39,4556,4568
I2133CA39,4570,4581
I2133CA39,4583,4596
I2133CA39,4598,4634
I2133CA39,4636,4660
I2133CA39,4662,4685
I2133CA39,4687,4712
I2133CA39,4714,4736
I2133CA39,4738,4751
I2133CA39,4753,4765
I2133CA39,4767,4779
I2133CA39,4781,4830
I2133CA39,4832,4852
I2133CA39,4854,4872
I2133CA39,4874,4893
I2133CA39,4895,4940
I2133CA39,4942,4970
I2133CA39,4972,4999
I2133CA39,5000,5034
I2133CA39,5036,5079
I2133CA39,5081,5109
I2133CA39,5111,5133
I2133CA39,5134,5164
I2133CA39,5166,5187
I2133CA39,5189,5214
I2133CA39,5216,5244
I2133CA39,5246,5268
I2133CA39,5270,5302
I2133CA39,5304,5339
I2133CA39,5341,5377
I2133CA39,5379,5415
I2133CA39,5417,5458
I2133CA39,5460,5490
I2133CA39,5492,5518
I2133CA39,5519,5549
I2133CA39,5551,5564
I2133CA39,5566,5592
I2133CA39,5594,5627
I2133CA39,5629,5685
I2133CA39,5687,5700
I2133CA39,5702,5713
I2133CA39,5714,5726
I2133CA39,5728,5747
I2133CA39,5749,5760
I2133CA39,5762,5782
I2133CA39,5783,5808
I2133CA39,5810,5825
I2133CA39,5827,5861
I2133CA39,5863,5901
I2133CA39,5903,5928
I2133CA39,5930,5952
I2133CA39,5954,5991
I2133CA39,5993,6045
I2133CA39,6047,6096
I2133CA39,6098,6119
I2133CA39,6121,6140
I2133CA39,6141,6174
I2133CA39,6176,6201
I2133CA39,6203,6225
I2133CA39,6227,6251
I2133CA39,6252,6277
I2133CA39,6279,6307
I2133CA39,6309,6335
I2133CA39,6337,6366
I2133CA39,6368,6406
I2133CA39,6408,6438
I2133CA39,6439,6468
I2133CA39,6470,6498
I2133CA39,6500,6515
I2133CA39,6517,6561
I2133CA39,6563,6597
I2133CA39,6599,6624
I2133CA39,6625,6647
I2133CA39,6649,6687
I2133CA39,6689,6720
I2133CA39,6722,6749
I2133CA39,6751,6769
I2133CA39,6770,6788
I2133CA39,6789,6801
I2133CA39,6803,6822
I2133CA39,6823,6834
I2133CA39,6836,6847
I2133CA39,6849,6863
I2133CA39,6865,6887
I2133CA39,6888,6907
I2133CA39,6909,6930
I2133CA39,6932,6955
I2133CA39,6957,7005
I2133CA39,7007,7018
I2133CA39,7020,7045
I2133CA39,7047,7068
I2133CA39,7070,7090
I2133CA39,7092,7113
I2133CA39,7115,7156
I2133CA39,7158,7183
I2133CA39,7185,7195
I2133CA39,7197,7224
I2133CA39,7226,7256
I2133CA39,7258,7279
I2133CA39,7281,7302
I2133CA39,7304,7328
I2133CA39,7330,7350
I2133CA39,7352,7372
I2133CA39,7374,7397
I2133CA39,7399,7420
I2133CA39,7422,7442
I2133CA39,7443,7459
I2133CA39,7461,7467
I2133CA39,7469,7477
I2133CA39,7479,7485
I2133CA39,7487,7499
I2133CA39,7501,7514
I2133CA39,7516,7527
I2133CA39,7529,7542
I2133CA39,7544,7562
I2133CA39,7564,7588
I2133CA39,7590,7599
I2133CA39,7601,7611
I2133CA39,7613,7624
I2133CA39,7626,7633
I2133CA39,7635,7659
I2133CA39,7661,7675
I2133CA39,7677,7695
I2133CA39,7697,7715
I2133CA39,7717,7736
I2133CA39,7738,7761
I2133CA39,7763,7779
I2133CA39,7781,7802
I2133CA39,7803,7820
I2133CA39,7822,7844
I2133CA39,7846,7867
I2133CA39,7869,7889
I2133CA39,7890,7915
I2133CA39,7916,7967
I2133CA39,7969,8030
I2133CA39,8032,8064
I2133CA39,8066,8094
I2133CA39,8095,8123
I2133CA39,8125,8148
I2133CA39,8150,8175
I2133CA39,8177,8241
I2133CA39,8243,8284
I2133CA39,8286,8312
I2133CA39,8314,8330
I2133CA39,8332,8398
I2133CA39,8400,8480
I2133CA39,8482,8506
I2133CA39,8508,8528
I2133CA39,8530,8584
I2133CA39,8586,8612
I2133CA39,8614,8627
I2133CA39,8629,8640
I2133CA39,8642,8654
I2133CA39,8656,8668
I2133CA39,8669,8739
I2133CA39,8741,8794
I2133CA39,8796,8837
I2133CA39,8839,8862
I2133CA39,8864,8918
I2133CA39,8920,8944
I2133CA39,8945,8970
I2133CA39,8972,8988
I2133CA39,8990,9009
I2133CA39,9011,9077
I2133CA39,9079,9099
I2133CA39,9100,9124
I2133CA39,9126,9163
I2133CA39,9165,9212
I2133CA39,9214,9232
I2133CA39,18020,18411
I2133CA39,24618,24662
I2133CA39,28349,28541
I2133CA39,30332,30367
I2133CA39,32783,32822
I2133CA39,35856,36046
I2133CA39,36760,36805
I2133CA39,40876,40922
I2133CA39,42692,42830
I2133CA39,46469,46497
I2133CA39,51766,51984
I2133CA39,54608,54835
I2133CA39,60326,60427
I2133CA39,60529,60548
I2133CA39,60655,60677
I2133CA39,60836,60867
I2133CA39,61204,61232
I2133CA39,61976,61999
I2133CA39,62328,62464
I2133CA39,62635,62791
I2133CA39,64277,64444
I2133CA39,64531,64574
I2133CA39,64680,64789
I2133CA39,64791,64872
I2133CA39,66408,66780
I2133CA39,70867,70909
I2133CA39,71472,71566
I2133CA39,74548,74583
I2133CA39,76279,76304
I2133CA39,78028,78253
I2133CA39,82254,82318
I2133CA39,83437,83497
I2133CA39,85763,85938
I2133CA39,85975,85994
I2133CA39,86240,86285
I2133CA39,88353,88414
I2133CA39,93392,93424
I2133CA39,93737,93966
I2133CA39,94019,94041
I2133CA39,94214,94247
I2133CA39,94894,95021
I2133CA39,97517,97568
I2133CA39,98355,98417
I2133CA39,98652,98671
I2133CA39,99948,99973
I2133CA39,104567,104816
I2133CA39,105496,105576
I2133CA39,106071,106129
I2133CA39,106999,107153
I2133CA39,107251,107309
I2133CA39,108467,108504
I2133CA39,109310,109446
I2133CA39,110106,110283
I2133CA39,117023,117067
I2133CA39,118604,118650
I2133CA39,121085,121447
I2133CA39,121794,121823
I2133CA39,121993,122027
I2133CA39,122537,122559
I2133CA39,123031,123268
I2133CA39,124667,124716
I2133CA39,126968,127005
I2133CA39,128510,128544
I2133CA39,129991,130127
I2133CA39,130460,130478
I2133CA39,130788,130873
I2133CA39,131503,131835
I2133CA39,134141,134198
I2133CA39,139557,139614
I2133CA39,140797,140936
I2133CA39,149176,149359
I2133CA39,151761,151796
I2133CA39,153155,153274
I2133CA39,153469,153504
I2133CA39,155744,155850
I2133CA39,156579,156615
I2133CA39,158701,158810
I2133CA39,159003,159039
I2133CA39,160669,161081
I2133CA39,161266,161309
I2133CA39,162346,162382
I2133CA39,163573,163608
I2133CA39,165008,165230
I2133CA39,166921,166966
I2133CA39,170768,170804
I2133CA39,171058,171087
I2133CA39,171182,171271
I2133CA39,171699,171720
I2133CA39,172030,172049
I2133CA39,172308,172336
I2133CA39,172595,172613
I2133CA39,173030,173219
I2133CA39,173436,173456
I2133CA39,175167,175186
I2133CA39,175620,175640
I2133CA39,176075,176230
I2133CA39,176513,176544
I2133CA39,177275,177307
I2133CA39,178900,179011
I2133CA39,179785,179805
I2133CA39,180518,180538
I2133CA39,181242,181372
I2133CA39,182014,182040
I2133CA39,182590,182617
I2133CA39,183250,183619
I2133CA39,184805,184856
I2133CA39,185545,185581
I2133CA39,186412,186442
I2133CA39,188506,188623
I2133CA39,189600,189633
I2133CA39,190524,190559
I2133CA39,192347,192553
I2133CA39,193650,193693
I2133CA39,194654,194698
I2133CA39,195638,195681
I2133CA39,196666,196827
I2133CA39,198349,198383
I2133CA39,201128,201267
I2133CA39,201791,201825
I2133CA39,202568,202614
I2133CA39,203308,203469
I2133CA39,203748,203768
I2133CA39,204237,204457
I2133CA39,205419,205452
I2133CA39,206285,206502
I2133CA39,206938,206984
I2133CA39,213474,213507
I2133CA39,214072,214100
I2133CA39,214888,214931
I2133CA39,216279,216474
I2133CA39,217032,217215
I2133CA39,217918,217945
I2133CA39,218419,218460
I2133CA39,219460,219582
I2133CA39,219963,219982
I2133CA39,220218,220238
I2133CA39,220885,220907
I2133CA39,221220,221388
I2133CA39,222533,222579
I2133CA39,223569,223721
I2133CA39,225149,225185
I2133CA39,226419,226442
I2133CA39,228870,229032
I2133CA39,230100,230133
I2133CA39,231904,231934
I2133CA39,233198,233346
I2133CA39,233834,233868
I2133CA39,234339,234479
I2133CA39,235618,235711
I2133CA39,236412,236438
I2133CA39,236898,236924
I2133CA39,237420,237446
I2133CA39,238066,238171
I2133CA39,239931,239961
I2133CA39,240992,241096
I2133CA39,242109,242236
I2133CA39,243568,243596
I2133CA39,244953,244983
I2133CA39,247426,247653
I2133CA39,247655,247687
I2133CA39,247831,247971
I2133CA39,248250,248301
I2133CA39,249253,249272
I2133CA39,249419,249433
I2133CA39,249504,249518
I2133CA39,250456,250490
I2133CA39,250968,251203
I2133CA39,252016,252041
I2133CA39,252415,252448
I2133CA39,252675,252705
I2133CA39,252829,252859
I2133CA39,253974,254004
I2133CA39,254235,254267
I2133CA39,254676,254713
I2133CA39,254904,255018
I2133CA39,255262,255291
I2133CA39,255557,255597
I2133CA39,255823,255848
I2133CA39,255995,256025
I2133CA39,256300,256533
I2133CA39,256744,256771
I2133CA39,256928,256959
I2133CA39,257303,257326
I2133CA39,257709,257744
I2133CA39,258004,258029
I2133CA39,258153,258183
I2133CA39,259022,259051
I2133CA39,259509,259535
I2133CA39,259692,259699
I2133CA39,260006,260056
I2133CA39,263353,263561
I2133CA39,264437,264473
I2133CA39,266747,266782
I2133CA39,267564,267594
I2133CA39,268910,269003
I2133CA39,270585,270718
I2133CA39,271647,271671
I2133CA39,272139,272202
I2133CA39,272665,272836
I2133CA39,275854,275922
I2133CA39,277216,277351
I2133CA39,279540,279618
I2133CA39,279918,279938
I2133CA39,282091,282111
I2133CA39,282468,282646
I2133CA39,283941,283963
I2133CA39,284032,284220
I2133CA39,285365,285398
I2133CA39,286822,286846
I2133CA39,287983,288020
I2133CA39,288301,288445
I2133CA39,291181,291213
I2133CA39,292225,292277
I2133CA39,296117,296187
I23323023,84917,84967
I2342D649,408,676
I2342D649,2027,2268
I2342D649,3492,3716
I2342D649,4379,4441
I2342D649,6478,6559
I2342D649,6674,6691
I2342D649,6739,6758
I2342D649,7023,7042
I2342D649,7616,7639
I2342D649,8347,8472
I2342D649,9188,9203
I2342D649,9381,9400
I2342D649,9671,9844
I2342D649,11161,11196
I2342D649,11284,11381
I2342D649,19956,20029
I2342D649,20304,20327
I2342D649,20380,20498
I2342D649,22431,22459
I2342D649,23286,23315
I2342D649,24925,25065
I2342D649,25173,25273
I2342D649,31539,31568
I2342D649,34885,34925
I2342D649,35757,35774
I2342D649,42342,42387
I2342D649,44304,44328
I2342D649,44769,44794
I2342D649,45360,45417
I2342D649,45633,45648
I2342D649,45766,45783
I2342D649,45943,46043
I2342D649,46160,46226
I2342D649,47665,47926
I2342D649,51472,51514
I2342D649,53086,53122
I2342D649,53629,53668
I2342D649,54240,54253
